ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1776161356019,2107541,-1.4777497,-2.5004387,9.17546,0.012217305,0.015882496,0.009773844,0
1776161356057,2107596,-1.4705645,-2.514809,9.235336,0.013439035,0.021991149,0.0036651916,0
1776161356097,2107749,-1.4322436,-2.5675,9.220966,0.013439035,0.021991149,0.0036651916,0
1776161356137,2107881,-1.4633794,-2.476488,9.2616825,0.02321288,0.019547688,0.012217305,0
1776161356179,2108007,-1.408293,-2.4884634,9.249707,0.019547688,0.013439035,0.013439035,0
1776161356217,2108256,-1.5687618,-2.5100188,9.259287,0.018325957,0.010995574,0.007330383,0
1776161356257,2108543,-1.4969101,-2.5100188,9.228151,0.02687807,0.015882496,0.012217305,0
1776161356311,2106868,-1.5208607,-2.3208094,9.19941,0.02687807,0.015882496,0.012217305,0
1776161356339,2106868,-1.5208607,-2.3208094,9.19941,0.02687807,0.015882496,0.012217305,0
1776161356379,2106061,-1.5208607,-2.4836733,9.228151,0.010995574,0.02076942,0.0061086523,0
1776161356417,2105660,-1.5208607,-2.4166117,9.240127,0.0036651916,0.019547688,0.009773844,0
1776161356458,2105299,-1.4442189,-2.4453523,9.237732,0.012217305,0.015882496,0.008552114,0
1776161356497,2105119,-1.4274535,-2.5243893,9.290423,0.012217305,0.015882496,0.008552114,0
1776161356537,2105058,-1.4969101,-2.55313,9.242522,0.012217305,0.015882496,0.008552114,0
1776161356580,2104861,-1.4585892,-2.4597228,9.218572,0.012217305,0.015882496,0.008552114,0
1776161356620,2104691,-1.5663668,-2.466908,9.18504,0.012217305,0.015882496,0.008552114,0
1776161356657,2104662,-1.4657744,-2.4884634,9.218572,0.014660766,0.014660766,0.009773844,0
1776161356697,2104785,-1.4825398,-2.4573276,9.213781,0.012217305,0.014660766,0.0061086523,0
1776161356736,2105032,-1.4993051,-2.4166117,9.2616825,0.012217305,0.014660766,0.0061086523,0
1776161356776,2105258,-1.4394288,-2.4836733,9.223361,0.013439035,0.012217305,0.0061086523,0
1776161356820,2105637,-1.5017003,-2.438167,9.228151,0.018325957,0.010995574,0.007330383,0
1776161356856,2105991,-1.4298486,-2.5267842,9.225757,0.010995574,0.010995574,0.008552114,0
1776161356896,2106472,-1.4945151,-2.4932535,9.213781,0.018325957,0.007330383,0.004886922,0
1776161356937,2107005,-1.4777497,-2.5052288,9.225757,0.018325957,0.007330383,0.004886922,0
1776161356978,2107160,-1.5184656,-2.5339694,9.18025,0.028099801,0.0061086523,0.004886922,0
1776161357018,2106336,-1.4561942,-2.5100188,9.264077,0.04886922,0.002443461,0.010995574,0
1776161357057,2105453,-1.5112804,-2.512414,9.295213,0.12583824,0.0,0.007330383,0
1776161357097,2104881,-1.3939227,-2.3711057,9.264077,0.13683382,0.012217305,0.004886922,0
1776161357137,2104419,-1.5136755,-2.3711057,9.309584,0.13683382,0.012217305,0.004886922,0
1776161357178,2104284,-1.4394288,-2.378291,9.17546,0.036651913,0.012217305,0.002443461,0
1776161357217,2104313,-1.4657744,-2.3998463,9.371855,0.09773844,-0.004886922,-0.0012217305,0
1776161357256,2104377,-1.4202683,-2.2705133,9.302399,0.103847094,-0.014660766,0.002443461,0
1776161357297,2104388,-1.4442189,-2.220217,9.314374,0.05375614,-0.0036651916,-0.0036651916,0
1776161357338,2104519,-1.4011079,-2.3160193,9.311978,0.05375614,-0.0036651916,-0.0036651916,0
1776161357376,2104710,-1.4753547,-2.2705133,9.455682,0.05375614,-0.0036651916,-0.0036651916,0
1776161357417,2105127,-1.4561942,-2.1268098,9.405386,-0.007330383,-0.073303826,-0.034208454,0
1776161357456,2105567,-1.020294,-2.3543403,9.419756,-0.14782938,-0.12705997,-0.010995574,0
1776161357497,2106096,-1.2406391,-2.2896738,9.474842,0.09040806,-0.1282817,-0.029321533,0
1776161357537,2106901,-1.0059236,-2.3974512,9.144324,0.09040806,-0.1282817,-0.029321533,0
1776161357577,2108090,-1.0083187,-2.3543403,9.14193,0.09040806,-0.1282817,-0.029321533,0
1776161357618,2109463,-1.0969357,-2.2297974,9.153905,0.087964594,-0.112399206,0.013439035,0
1776161357658,2111114,-1.1855528,-2.1268098,9.326349,0.081855945,-0.22113322,0.08674286,0
1776161357696,2112771,-1.2430341,-1.6022925,9.652077,-0.009773844,-0.3640757,0.17104226,0
1776161357736,2113605,-1.1759726,-1.8609587,9.882002,0.008552114,-0.42271876,0.1282817,0
1776161357777,2113786,-0.6442701,-2.4214017,10.121508,0.008552114,-0.42271876,0.1282817,0
1776161357818,2114346,-0.73767734,-2.1555505,9.752668,-0.13927728,-0.6792821,0.034208454,0
1776161357856,2114676,-0.40715957,-2.852512,9.376645,-0.02443461,-0.63529986,0.04886922,0
1776161357899,2115068,-0.45027056,-2.1387851,9.137139,-0.21013765,-0.5766568,0.009773844,0
1776161357936,2115559,-0.01916045,-2.1124396,9.254498,-0.18692477,-0.5656612,0.02687807,0
1776161357977,2115984,0.25387597,-2.2968588,9.115583,-0.18692477,-0.5656612,0.02687807,0
1776161358017,2116093,0.42392495,-1.8298229,8.967091,0.10629055,-0.37018433,0.2565634,0
1776161358058,2116395,0.6658256,-1.9926867,8.804227,0.23579398,-0.30298916,0.36651915,0
1776161358096,2116739,0.7568377,-2.2226121,8.792252,0.44715336,-0.25778514,0.43004912,0
1776161358136,2117619,1.0729852,-2.4094265,8.722795,0.49968776,-0.10262536,0.4447099,0
1776161358176,2119039,0.99155325,-1.9519708,9.151509,0.49968776,-0.10262536,0.4447099,0
1776161358216,2121104,1.0921457,-1.9232302,9.055707,0.49968776,-0.10262536,0.4447099,0
1776161358258,2123095,1.233454,-2.2944639,8.940744,0.11484267,0.16126843,0.22113322,0
1776161358302,2125152,0.8837757,-2.6609075,9.043732,0.21135938,0.17837265,0.25167647,0
1776161358336,2126978,0.68498605,-1.8226378,9.410175,0.33475417,0.118507855,0.26511553,0
1776161358376,2128855,0.29698697,-1.7292305,9.743089,0.4361578,0.089186326,0.25534168,0
1776161358416,2130654,0.2179501,-1.0873555,9.968224,0.4361578,0.089186326,0.25534168,0
1776161358456,2132319,-1.0466396,-0.7185168,8.248573,1.6566665,-0.28099802,0.15760323,0
1776161358498,2132738,0.9723928,-0.09340719,10.911876,0.37140608,-0.14172074,0.24923302,0
1776161358537,2131400,0.0766418,0.66103554,10.001755,-0.26145032,-0.06963864,-0.1966986,0
1776161358576,2128644,0.7041465,0.13891326,10.159828,-0.5119051,-0.02321288,-0.25167647,0
1776161358617,2127936,0.7185168,-0.23232046,9.807755,-0.5119051,-0.02321288,-0.25167647,0
1776161358657,2127830,0.5915789,-1.6501937,9.393411,-0.14660765,0.10995574,0.004886922,0
1776161358696,2128318,0.7831834,-1.7867119,9.498793,-0.0012217305,0.06841691,-0.02076942,0
1776161358739,2128989,0.70893663,-1.2574044,9.685607,-0.20769419,0.08552113,0.0012217305,0
1776161358776,2129566,0.5867888,-1.0849605,10.00894,-0.37018433,0.080634214,-0.018325957,0
1776161358817,2130279,0.41673976,-1.0969357,9.896372,-0.37018433,0.080634214,-0.018325957,0
1776161358859,2131431,0.6514553,-1.8010823,9.951459,0.04153884,-0.23945917,-0.0720821,0
1776161358898,2132985,1.3196759,-1.1184913,9.826916,0.0012217305,-0.204029,-0.052534413,0
1776161358937,2134011,1.2502193,-1.2502193,9.448497,0.172264,-0.14782938,-0.036651913,0
1776161358978,2134797,1.6094778,-1.1352566,9.422151,0.1881465,-0.09040806,-0.039095376,0
1776161359017,2135700,1.3364414,-1.3603919,9.58262,0.1881465,-0.09040806,-0.039095376,0
1776161359058,2136650,1.1687875,-1.7867119,9.841286,0.09285152,-0.16737708,-0.112399206,0
1776161359097,2137948,1.149627,-1.8298229,9.968224,0.021991149,-0.3555236,-0.12461651,0
1776161359137,2139124,0.9723928,-1.8537735,10.229285,-0.13561209,-0.5571091,-0.14905111,0
1776161359177,2140135,1.2430341,-1.8346131,9.934693,-0.04886922,-0.5900958,-0.111177474,0
1776161359218,2141032,1.1999232,-1.0993308,9.448497,-0.13561209,-0.6096435,-0.112399206,0
1776161359260,2140837,1.1759726,-1.8250328,9.719138,-0.13561209,-0.6096435,-0.112399206,0
1776161359297,2140778,1.6286383,-2.7112036,9.529928,-0.7440339,-0.63041294,-0.63163465,0
1776161359337,2140732,1.9232302,-2.55792,9.503583,-0.6291912,-0.6230826,-0.816116,0
1776161359377,2140660,2.6297717,-2.936339,8.897634,-0.43860126,-0.4728097,-0.874759,0
1776161359416,2140660,2.6297717,-2.936339,8.897634,-0.49113566,-0.39095375,-0.8943067,0
1776161359457,2140259,3.3123627,-2.6656976,8.519215,-0.49113566,-0.39095375,-0.8943067,0
1776161359498,2139880,3.580609,-2.342365,8.603042,-0.8222246,-0.14660765,-0.88453287,0
1776161359537,2139880,3.580609,-2.342365,8.603042,-0.56688297,-0.08552113,-0.93462384,0
1776161359577,2139506,3.705152,-3.4440908,8.10966,-0.29810223,0.0,-0.9773844,0
1776161359617,2139341,3.8991516,-2.7088087,8.2749195,-0.42760566,0.056199603,-1.0177015,0
1776161359656,2139516,3.8272998,-3.0489066,8.203068,-0.42760566,0.056199603,-1.0177015,0
1776161359697,2139577,3.8033493,-2.9578943,8.229413,0.095294975,0.2932153,-1.097114,0
1776161359739,2139733,3.7578433,-2.4166117,8.145586,0.13561209,0.36041048,-1.0323622,0
1776161359776,2139986,3.6069546,-2.0980692,8.1910925,0.21502456,0.4007276,-0.9297369,0
1776161359816,2140312,3.5853992,-1.7771317,8.203068,0.19303341,0.45937067,-0.88208944,0
1776161359857,2140312,3.5853992,-1.7771317,8.203068,0.19303341,0.45937067,-0.88208944,0
1776161359898,2140994,3.0992026,-1.4346386,8.3731165,0.43004912,0.61208695,-0.5925393,0
1776161359937,2140994,3.0992026,-1.4346386,8.3731165,0.12339478,0.7171558,-0.5571091,0
1776161359977,2141393,2.7926354,-1.2502193,8.385092,-0.0036651916,0.73426,-0.5510005,0
1776161360017,2141046,2.342365,-1.1903429,8.950325,-0.0036651916,0.7122689,-0.50335294,0
1776161360057,2140730,2.2489579,-0.92688674,9.084448,-0.0036651916,0.7122689,-0.50335294,0
1776161360099,2140739,2.1028593,-1.0059236,9.201806,-0.0036651916,0.7122689,-0.50335294,0
1776161360136,2140739,2.1028593,-1.0059236,9.201806,0.07819075,0.61086524,-0.25045475,0
1776161360178,2140865,1.6549839,-0.7712081,9.374249,-0.30909783,0.7049385,-0.18692477,0
1776161360216,2141756,1.0370593,-1.1903429,9.537114,-0.15149458,0.69027776,-0.19181168,0
1776161360258,2141756,1.0370593,-1.1903429,9.537114,0.017104227,0.7098254,-0.172264,0
1776161360296,2142603,0.6179245,-0.7065416,9.666447,0.017104227,0.7098254,-0.172264,0
1776161360336,2142603,0.6179245,-0.7065416,9.666447,0.04520403,0.75502944,0.2003638,0
1776161360377,2143857,0.09340719,-0.65864044,10.327482,0.7049385,0.44226643,0.6072,0
1776161360419,2144732,0.15088853,0.016765393,10.21252,0.8698721,0.18936823,1.1007792,0
1776161360456,2145876,0.21076494,1.4418238,11.122641,0.25411993,-0.04153884,1.4575244,0
1776161360497,2145876,0.21076494,1.4418238,11.122641,0.25411993,-0.04153884,1.4575244,0
1776161360536,2147144,0.15088853,0.7927636,10.832839,0.32620203,-0.48624873,1.8826867,0
1776161360578,2148806,0.37362877,-1.0873555,9.865236,-0.22724187,-0.17837265,1.6016886,0
1776161360616,2148806,0.37362877,-1.0873555,9.865236,-0.28221974,-0.017104227,1.3683381,0
1776161360656,2150188,0.33530787,-1.8370081,9.367064,0.16493362,0.3115413,0.9737192,0
1776161360698,2151326,0.6131344,-2.0813038,9.058103,0.16493362,0.3115413,0.9737192,0
1776161360738,2152373,0.71133167,-1.9495758,8.888054,-0.33108896,0.816116,0.33353242,0
1776161360778,2153040,0.22034517,-2.0070572,8.895239,-0.45570546,1.0005972,0.15149458,0
1776161360821,2152914,0.5772085,-2.4046364,8.593462,0.3042109,1.0506883,-0.07574729,0
1776161360856,2152687,0.30417213,-1.408293,9.656866,0.54733527,0.9260717,-0.06352998,0
1776161360897,2152687,0.30417213,-1.408293,9.656866,0.54733527,0.9260717,-0.06352998,0
1776161360939,2152860,0.1149627,-0.51733214,9.611361,-0.7965683,0.31764993,0.3848451,0
1776161360977,2153247,0.009580225,0.47901124,11.32143,-0.4728097,0.33841935,0.3200934,0
1776161361016,2153692,-0.21076494,-0.80234385,9.767039,-0.2724459,0.20280726,0.37751472,0
1776161361056,2153360,-2.7854505,-2.090884,10.835235,-0.30176744,-0.036651913,0.17715092,0
1776161361130,2153156,-3.7650282,-2.9267588,10.475976,-0.30176744,-0.036651913,0.17715092,0
1776161361141,2152583,-3.7650282,-2.9267588,10.475976,-0.30176744,-0.036651913,0.17715092,0
1776161361176,2151967,-2.0980692,-1.7100701,9.062893,-0.1881465,-0.05009095,0.06352998,0
1776161361218,2151967,-2.0980692,-1.7100701,9.062893,-0.040317107,-0.04886922,0.037873644,0
1776161361257,2150091,-1.5975025,-1.659774,9.343114,-0.25900686,-0.061086524,0.013439035,0
1776161361297,2150091,-1.5975025,-1.659774,9.343114,-0.25900686,-0.061086524,0.013439035,0
1776161361343,2149593,-1.8992796,-1.621453,9.56825,-0.07941248,-0.008552114,0.009773844,0
1776161361381,2149410,-1.8202426,-1.3939227,9.56825,-0.061086524,-0.02443461,0.018325957,0
1776161361417,2149215,-1.5160706,-1.9088597,9.355089,-0.07819075,-0.008552114,0.0036651916,0
1776161361457,2149114,-1.4825398,-2.0477731,9.252102,0.018325957,0.018325957,-0.015882496,0
1776161361497,2148966,-1.4825398,-2.0477731,9.252102,0.021991149,0.008552114,-0.009773844,0
1776161361536,2148895,-1.6717492,-1.8825141,9.5347185,0.021991149,0.008552114,-0.009773844,0
1776161361576,2147962,-1.5663668,-2.002267,9.343114,0.004886922,0.019547688,0.002443461,0
1776161361616,2146148,-1.6358234,-2.086094,9.381435,-0.004886922,0.013439035,0.007330383,0
1776161361657,2144596,-1.6501937,-1.8968844,9.386225,0.0012217305,0.02076942,0.007330383,0
1776161361696,2143408,-1.5855272,-1.9759214,9.288028,0.013439035,0.02443461,0.009773844,0
1776161361736,2142263,-1.5687618,-2.1172297,9.436522,0.013439035,0.02443461,0.009773844,0
1776161361777,2141286,-1.6358234,-2.0166373,9.297608,0.010995574,0.018325957,0.010995574,0
1776161361817,2140543,-1.616663,-2.0214274,9.309584,0.010995574,0.013439035,0.012217305,0
1776161361858,2139525,-1.5927124,-1.9112549,9.36946,0.0061086523,0.014660766,0.008552114,0
1776161361897,2138649,-1.5879222,-1.9974768,9.357485,0.010995574,0.018325957,0.007330383,0
1776161361937,2137797,-1.5831321,-2.0669334,9.343114,0.010995574,0.018325957,0.007330383,0
1776161361976,2137109,-1.5759469,-2.054958,9.3598795,0.012217305,0.018325957,0.0036651916,0
1776161362017,2136610,-1.659774,-2.0597484,9.319163,0.009773844,0.018325957,0.0012217305,0
1776161362056,2136146,-1.5975025,-1.9807115,9.311978,0.013439035,0.014660766,0.004886922,0
1776161362096,2135654,-1.6262431,-2.0741186,9.36946,0.019547688,0.017104227,0.008552114,0
1776161362137,2135377,-1.6310333,-2.0597484,9.343114,0.019547688,0.017104227,0.008552114,0
1776161362179,2135092,-1.6430086,-1.9423906,9.343114,0.017104227,0.012217305,0.0036651916,0
1776161362216,2134825,-1.5280459,-2.0381927,9.338325,0.015882496,0.012217305,0.0036651916,0
1776161362256,2134586,-1.6070827,-2.0573533,9.307188,0.021991149,0.017104227,0.0036651916,0
1776161362298,2134264,-1.5879222,-1.9783164,9.311978,0.02321288,0.017104227,0.010995574,0
1776161362337,2132744,-1.6382184,-2.002267,9.3982,0.02321288,0.017104227,0.010995574,0
1776161362379,2130676,-1.6118728,-1.9567609,9.362274,0.017104227,0.017104227,0.008552114,0
1776161362416,2129063,-1.5448112,-2.0573533,9.357485,0.017104227,0.014660766,0.008552114,0
1776161362457,2127770,-1.6358234,-1.9663411,9.340719,0.019547688,0.02076942,0.009773844,0
1776161362497,2126659,-1.5903172,-1.9615511,9.343114,0.014660766,0.017104227,0.0061086523,0
1776161362536,2125908,-1.5783421,-2.004662,9.331139,0.017104227,0.014660766,0.009773844,0
1776161362578,2125057,-1.5759469,-2.0166373,9.38383,0.014660766,0.017104227,0.002443461,0
1776161362619,2124027,-1.6406134,-2.0166373,9.314374,0.013439035,0.015882496,0.0061086523,0
1776161362656,2123096,-1.5903172,-1.9687362,9.393411,0.018325957,0.013439035,0.008552114,0
1776161362696,2122450,-1.6477987,-2.0166373,9.367064,0.014660766,0.014660766,0.007330383,0
1776161362737,2121910,-1.6286383,-1.9711312,9.3598795,0.014660766,0.012217305,0.0061086523,0
1776161362777,2121503,-1.5927124,-1.9639461,9.36946,0.014660766,0.012217305,0.0061086523,0
1776161362817,2121268,-1.7028849,-2.040588,9.328744,0.014660766,0.013439035,0.010995574,0
1776161362858,2120933,-1.5567865,-1.9064647,9.3503,0.017104227,0.013439035,0.0061086523,0
1776161362897,2120705,-1.6765393,-1.999872,9.302399,0.012217305,0.014660766,0.004886922,0
1776161362936,2120630,-1.5591816,-2.0525632,9.374249,0.017104227,0.017104227,0.004886922,0
1776161362977,2120542,-1.6094778,-1.9878967,9.376645,0.017104227,0.017104227,0.004886922,0
1776161363020,2120313,-1.6310333,-1.9902917,9.314374,0.019547688,0.010995574,0.010995574,0
1776161363057,2118644,-1.5975025,-2.0238225,9.37904,0.017104227,0.017104227,0.008552114,0
1776161363098,2116479,-1.5759469,-1.9950818,9.371855,0.012217305,0.014660766,0.008552114,0
1776161363137,2114883,-1.616663,-2.0070572,9.3526945,0.017104227,0.014660766,0.007330383,0
1776161363177,2113604,-1.6382184,-2.004662,9.400596,0.017104227,0.014660766,0.007330383,0
1776161363216,2111663,-1.6382184,-2.002267,9.38862,0.014660766,0.017104227,0.0061086523,0
1776161363257,2111663,-1.6382184,-2.002267,9.38862,0.012217305,0.013439035,0.007330383,0
1776161363297,2111034,-1.6573789,-2.004662,9.36467,0.013439035,0.015882496,0.0061086523,0
1776161363336,2110155,-1.621453,-1.9783164,9.321559,0.014660766,0.014660766,0.008552114,0
1776161363377,2109322,-1.6142678,-2.054958,9.386225,0.014660766,0.014660766,0.008552114,0
1776161363417,2108759,-1.659774,-1.9902917,9.3598795,0.013439035,0.014660766,0.004886922,0
1776161363458,2108419,-1.6549839,-2.0118473,9.34551,0.012217305,0.013439035,0.007330383,0
1776161363496,2108177,-1.6885146,-2.0070572,9.355089,0.014660766,0.014660766,0.0061086523,0
1776161363538,2108067,-1.664564,-1.9902917,9.333534,0.014660766,0.013439035,0.008552114,0
1776161363578,2108048,-1.6118728,-2.009452,9.362274,0.010995574,0.015882496,0.0061086523,0
1776161363620,2107970,-1.6094778,-1.9591559,9.391015,0.012217305,0.014660766,0.0036651916,0
1776161363658,2108029,-1.5951074,-1.9807115,9.3598795,0.013439035,0.015882496,0.0061086523,0
1776161363699,2108111,-1.619058,-2.0310078,9.381435,0.017104227,0.013439035,0.004886922,0
1776161363736,2108140,-1.621453,-2.0238225,9.34551,0.014660766,0.013439035,0.008552114,0
1776161363777,2107115,-1.6765393,-1.9759214,9.36946,0.017104227,0.015882496,0.009773844,0
1776161363816,2105149,-1.6382184,-2.0334027,9.357485,0.017104227,0.015882496,0.009773844,0
1776161363862,2103672,-1.6118728,-2.0166373,9.419756,0.017104227,0.015882496,0.007330383,0
1776161363898,2102561,-1.6501937,-1.9711312,9.321559,0.014660766,0.018325957,0.009773844,0
1776161363936,2101809,-1.662169,-2.0286126,9.340719,0.013439035,0.015882496,0.0061086523,0
