ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1776161552347,2151144,-9.082053,-1.0011334,1.3100958,-0.25289822,-0.81122905,-1.4391985,0
1776161552390,2150761,-7.88692,-1.0346643,1.1208863,-0.004886922,-0.63163465,-1.1484267,0
1776161552434,2149670,-8.171931,-1.5280459,1.1448369,0.062308256,-0.47036624,-0.65118235,0
1776161552465,2148901,-7.6881304,-1.3915277,1.3077006,-0.59864795,-0.21746802,0.014660766,0
1776161552505,2148685,-7.4294643,-0.98197305,1.7507861,-1.3927728,0.030543262,0.7867944,0
1776161552546,2148685,-7.4294643,-0.98197305,1.7507861,-1.6786577,0.12095132,1.5894713,0
1776161552589,2149152,-7.88692,-1.7196504,2.1435752,-1.717753,-0.0036651916,2.235767,0
1776161552625,2150335,-9.422151,-1.7100701,2.2872787,-2.3823745,-0.23457226,2.7159069,0
1776161552667,2151699,-10.394544,-1.4394288,2.260933,-3.0653217,-0.7305948,3.0799825,0
1776161552708,2152714,-14.252979,-1.619058,1.49212,-3.7201693,-0.83077675,3.5674531,0
1776161552746,2153480,-15.388236,-2.2513528,0.63708496,-4.0500364,-0.8405506,3.4648278,0
1776161552786,2154112,-12.791995,-2.692043,0.6514553,-3.9791763,-0.95539325,1.7006488,0
1776161552826,2154087,-9.659262,-2.0357978,0.8981461,-3.1813862,-1.073901,1.1716396,0
1776161552865,2153331,-10.574173,-1.7124652,0.58439374,-2.638938,-1.1508701,1.1007792,0
1776161552911,2152402,-10.540643,-2.4022415,-0.20118472,-2.7281241,-1.1337659,1.1679744,0
1776161552946,2152386,-9.9825945,-2.342365,-0.77599823,-2.973692,-0.98715824,1.3109168,0
1776161552986,2152127,-8.797041,-2.34955,-0.3664436,-3.0176742,-0.7367035,1.3695599,0
1776161553026,2151015,-8.250969,-2.304044,0.2299254,-2.8747318,-0.46670106,1.3170254,0
1776161553066,2149450,-8.183907,-2.2321923,0.87659055,-2.7537806,-0.33353242,1.2889256,0
1776161553105,2148238,-8.250969,-2.1651309,1.020294,-2.3200662,0.14538592,1.2559389,0
1776161553148,2147547,-9.197016,-2.217822,1.6861196,-2.1514673,0.27977628,1.1838568,0
1776161553186,2147547,-9.197016,-2.217822,1.6861196,-1.9926424,0.3323107,1.1777482,0
1776161553227,2147943,-9.089238,-2.1866863,2.3136244,-1.9779817,0.27855456,1.1569787,0
1776161553264,2148608,-9.321559,-1.8489834,2.471698,-2.2272146,0.18936823,1.0946705,0
1776161553306,2148608,-9.321559,-1.8489834,2.471698,-2.624277,0.16737708,1.0262536,0
1776161553348,2150697,-9.259287,-2.392661,2.5938458,-2.4153612,0.029321533,0.8368854,0
1776161553386,2151788,-9.2688675,-2.476488,2.7878454,-2.4043655,-0.007330383,0.7293731,0
1776161553431,2151788,-9.2688675,-2.476488,2.7878454,-2.71102,-0.3115413,0.32375857,0
1776161553466,2152663,-9.529928,-2.2106369,2.6656976,-2.8710666,-0.42394048,0.21380283,0
1776161553504,2154034,-10.25084,-2.2369826,1.8489834,-2.9529226,-0.6462954,-0.0061086523,0
1776161553545,2154373,-10.03289,-2.2465627,1.6070827,-2.8173106,-0.75869465,-0.19058995,0
1776161553586,2153597,-9.371855,-2.0789087,1.403503,-2.6230555,-0.8014552,-0.39461896,0
1776161553626,2152517,-10.392149,-2.045378,1.2406391,-2.0732768,-0.8539896,-0.29810223,0
1776161553668,2151534,-10.794518,-2.1483655,1.1759726,-2.0696115,-0.7305948,-0.17592919,0
1776161553705,2150734,-9.106004,-1.9639461,1.1472319,-1.9963076,-0.66950834,-0.09896017,0
1776161553745,2150734,-9.106004,-1.9639461,1.1472319,-1.6578883,-0.61086524,0.18692477,0
1776161553785,2148935,-8.634177,-2.0070572,1.2047132,-1.5076154,-0.54367006,0.625526,0
1776161553826,2148935,-8.634177,-2.0070572,1.2047132,-1.518611,-0.37873647,1.2034045,0
1776161553869,2148204,-9.139534,-2.4453523,1.1448369,-1.2999213,-0.0036651916,1.9633209,0
1776161553906,2148036,-9.242522,-2.77587,1.3220711,-1.1154399,0.13194689,2.1514673,0
1776161553949,2147884,-9.5922,-2.9507093,1.7268355,-0.56077427,0.42394048,2.3994787,0
1776161553985,2147639,-9.901162,-3.103993,1.9902917,-0.40439278,0.4361578,2.307849,0
1776161554025,2147633,-9.917928,-3.6045597,2.0813038,0.07696902,0.41050145,2.0024164,0
1776161554065,2147885,-9.872421,-3.9111269,2.2753034,0.4373795,0.25289822,1.459968,0
1776161554106,2148421,-9.745483,-4.133867,2.3998463,0.6597345,0.14782938,0.7892379,0
1776161554147,2148441,-9.618546,-4.3182864,2.4190068,0.8735373,0.052534413,0.0842994,0
1776161554185,2148207,-10.0281,-4.081176,2.5675,1.1203269,-0.087964594,-0.61208695,0
1776161554225,2148123,-10.111927,-3.4848068,2.5866606,1.1520919,-0.19058995,-1.1496484,0
1776161554264,2148220,-11.975281,-3.2908072,2.9075983,1.2070698,-0.42394048,-1.6542231,0
1776161554305,2148461,-12.78481,-2.6273766,2.6776729,0.9773844,-0.5021312,-2.1429152,0
1776161554345,2148401,-10.47358,-2.1651309,2.5004387,1.3671165,-0.49846604,-2.7892108,0
1776161554386,2147879,-9.565854,-1.5759469,2.1890814,2.438574,-0.8014552,-3.535688,0
1776161554427,2147879,-9.565854,-1.5759469,2.1890814,2.8050933,-1.0262536,-3.6664133,0
1776161554466,2146674,-12.650687,-0.6155294,1.8968844,2.0109684,-1.1435398,-3.0885346,0
1776161554505,2146036,-11.496269,-0.77360314,2.4070315,0.8185594,-1.0848967,-2.7476718,0
1776161554545,2146036,-11.496269,-0.77360314,2.4070315,0.5571091,-0.70371675,-2.3872614,0
1776161554586,2144656,-8.861708,-0.7807883,2.0717237,0.79290307,-0.43127087,-2.149024,0
1776161554626,2144656,-8.861708,-0.7807883,2.0717237,0.68294734,-0.10629055,-1.8191566,0
1776161554667,2144831,-7.4941306,-0.70893663,2.1220198,0.3640757,0.3200934,-1.1472049,0
1776161554706,2144000,-5.9924307,-0.58199865,3.4560661,-0.12217305,0.59986967,-0.28588495,0
1776161554749,2143428,-5.836752,-0.48859146,4.0596204,-0.64996064,0.86620694,0.61086524,0
1776161554787,2143428,-5.836752,-0.48859146,4.0596204,-0.89919364,1.0910053,1.4147639,0
1776161554826,2143850,-6.0738626,-0.71133167,4.093151,-0.87598073,1.1239921,2.2137756,0
1776161554868,2145174,-7.03428,-0.9340719,4.1913486,-1.0910053,0.9370673,2.8722885,0
1776161554905,2148416,-10.523877,-0.8454548,4.359002,-1.9205604,0.61575216,3.4306192,0
1776161554946,2148416,-10.523877,-0.8454548,4.359002,-3.5503488,0.20525073,3.562566,0
1776161554986,2150538,-16.173815,-1.6573789,1.7675514,-4.4043384,-0.2883284,3.0592132,0
1776161555026,2150538,-16.173815,-1.6573789,1.7675514,-3.1703906,-0.7476991,2.2724187,0
1776161555069,2151244,-11.843553,-3.5087574,0.90533125,-2.824641,-0.8258898,1.3524556,0
1776161555106,2150892,-9.333534,-2.5195992,0.6778009,-2.7317894,-0.84665924,0.6169739,0
1776161555146,2150892,-9.333534,-2.5195992,0.6778009,-2.1294763,-0.8002335,0.5204572,0
1776161555187,2149061,-9.647286,-3.7674234,-0.49577662,-0.98471475,-0.7452556,0.68661255,0
1776161555224,2148499,-9.029362,-3.3961897,-0.48380136,-0.6731735,-0.47647488,0.7611381,0
1776161555265,2148499,-9.029362,-3.3961897,-0.48380136,-0.44226643,-0.09896017,0.6719518,0
1776161555305,2147231,-8.461734,-3.1974,0.08861708,-0.029321533,0.17837265,0.44348818,0
1776161555344,2144395,-8.092895,-3.0321412,0.77360314,0.5766568,0.4202753,0.1685988,0
1776161555392,2141484,-7.9036856,-3.065672,1.0634049,1.2742649,0.54367006,-0.30787608,0
1776161555424,2139655,-8.708425,-3.108783,1.2741699,1.3744467,0.55955255,-0.44226643,0
1776161555465,2139655,-8.708425,-3.108783,1.2741699,1.5357152,0.5693264,-0.65240407,0
1776161555505,2139813,-9.029362,-2.981845,1.2406391,1.6200147,0.49113566,-0.84788096,0
1776161555553,2140990,-9.740693,-2.7974257,1.9376005,1.640784,0.34574974,-1.0189233,0
1776161555594,2140990,-9.740693,-2.7974257,1.9376005,1.8362609,0.312763,-1.0848967,0
1776161555628,2141688,-9.774224,-2.6489322,2.0214274,2.1343632,0.30298916,-1.110553,0
1776161555671,2142271,-10.205335,-2.8812525,1.9687362,2.9162707,0.02565634,-1.033584,0
1776161555708,2142797,-11.239999,-2.8046107,2.337575,3.1874948,-0.22602014,-0.9896017,0
1776161555746,2143132,-12.308194,-2.5243893,2.7902405,2.90161,-0.52656585,-1.0384709,0
1776161555784,2143156,-14.217053,-2.337575,3.075252,2.3542747,-0.77824235,-1.4489723,0
1776161555824,2142885,-12.123775,-1.1232814,3.0010054,1.6823229,-1.1545353,-2.0635028,0
1776161555865,2140042,-8.859313,0.021555506,1.6573789,1.0519099,-1.2938126,-2.1844542,0
1776161555907,2140042,-8.859313,0.021555506,1.6573789,0.1441642,-1.2559389,-1.7922786,0
1776161555946,2139420,-9.632916,-0.45745572,1.8250328,-0.24678956,-1.1081096,-1.319469,0
1776161555986,2139499,-9.376645,-1.5567865,1.9639461,-0.47036624,-0.8356637,-1.0067059,0
1776161556025,2139711,-8.31324,-1.4585892,1.9256252,-0.3359759,-0.3481932,-0.81245077,0
1776161556065,2139403,-6.8786016,-1.2981205,1.6693542,0.26145032,0.24312437,-0.53023106,0
1776161556106,2138794,-6.437911,-1.5567865,1.6741443,0.32620203,0.7684685,-0.04153884,0
1776161556145,2138009,-6.639096,-1.4250585,2.4022415,0.06963864,1.0506883,0.49602258,100
1776161556187,2137771,-7.1540327,-1.2933303,3.0177708,-0.23945917,1.1948525,0.956615,100
1776161556225,2137650,-7.4845505,-1.1879479,3.1926098,-0.6243043,1.1801916,1.3096951,100
1776161556276,2138166,-7.9444013,-1.0945407,3.4776216,-1.4330899,0.8881981,1.7385225,100
1776161556305,2141129,-9.465262,-1.0059236,3.6524606,-1.7666223,0.79045963,1.9230038,100
1776161556347,2141129,-9.465262,-1.0059236,3.6524606,-2.3237314,0.45448375,2.147802,100
1776161556387,2142536,-10.483161,-1.3939227,3.6141398,-2.4349089,0.21868975,2.2870796,100
1776161556425,2143322,-11.165752,-2.0789087,3.626115,-2.239432,0.2321288,2.3127358,100
1776161556466,2143886,-11.7740965,-3.020166,2.428587,-3.363424,-0.3323107,2.1099286,100
1776161556505,2144462,-13.934437,-2.1771061,2.4357722,-2.2956316,-0.44593164,1.7788396,100
1776161556545,2144814,-12.456687,-4.5673723,1.9447856,-1.3329079,-0.48624873,1.0140363,100
1776161556585,2144799,-8.900029,-4.4548044,1.5160706,-0.34208453,-0.29565877,0.47647488,100
1776161556625,2144397,-8.399462,-3.9805834,1.1975281,0.72204274,-0.25411993,0.04520403,100
1776161556665,2144483,-8.94314,-4.6775446,1.3532068,1.3927728,-0.20525073,-0.5363397,100
1776161556706,2144511,-9.163485,-4.3566074,1.5088854,1.2815952,-0.20280726,-1.1569787,100
1776161556747,2144371,-9.163485,-2.821376,1.7388108,1.070236,-0.16249016,-1.6077974,100
1776161556785,2144515,-8.689264,-2.4190068,1.6142678,1.2889256,-0.08674286,-1.7189748,100
1776161556826,2144212,-8.543165,-2.5890558,1.2861452,1.7592919,-0.08552113,-1.6676621,100
1776161556865,2144132,-9.220966,-2.898018,1.2693797,2.0305161,-0.08307768,-1.5723672,100
1776161556906,2144402,-9.644892,-2.7231789,1.1639973,1.9730947,-0.07574729,-1.4489723,100
1776161556948,2144090,-9.474842,-2.3232045,1.2238737,1.6053538,-0.058643065,-1.3109168,100
1776161556984,2142776,-8.935955,-1.8250328,1.6477987,1.4013249,-0.0012217305,-1.1728612,100
1776161557024,2141178,-8.682078,-1.8681438,1.8010823,1.3451253,0.087964594,-0.93462384,100
1776161557067,2140121,-9.577829,-1.872934,2.0429828,1.1313224,0.16249016,-0.6450737,100
1776161557105,2139848,-10.765778,-1.8585637,3.0944126,0.6658431,0.10262536,-0.47891834,100
1776161557147,2140073,-11.812417,-1.4969101,4.100336,0.46792278,0.13805555,-0.37384954,100
1776161557187,2140291,-12.281848,-1.4873298,4.2416444,0.6462954,-0.028099801,-0.6169739,100
1776161557226,2140486,-10.071211,-1.1807626,4.519471,0.45937067,-0.20158553,-1.1129965,100
1776161557269,2141114,-7.9204507,-0.41194966,3.7841887,0.5216789,-0.3921755,-1.0531317,100
1776161557304,2142315,-8.212647,-0.5748135,2.2729082,0.10140363,-0.41783184,-0.65484756,100
1776161557347,2143730,-8.119241,-0.7951586,2.054958,-0.7684685,-0.39095375,-0.10140363,100
1776161557387,2145261,-8.761115,-1.1735775,2.5267842,-1.3329079,-0.33353242,0.25167647,100
1776161557426,2146510,-8.272524,-1.5855272,2.8285613,-1.3866642,-0.20525073,0.4166101,100
1776161557466,2146715,-7.4342546,-1.4561942,2.5435498,-1.2082914,0.07819075,0.64996064,100
1776161557506,2145781,-7.0606256,-1.3675771,2.088489,-1.128879,0.23823744,0.95417154,100
1776161557545,2144400,-7.6114883,-1.745996,2.3351798,-1.3267993,0.2773328,1.2852604,100
1776161557590,2143678,-8.064155,-1.7196504,2.6800678,-1.8093829,0.3115413,1.582141,100
1776161557625,2143554,-7.9396114,-1.5160706,2.7519195,-2.221106,0.16126843,1.858252,100
1776161557667,2143590,-8.782671,-1.6549839,2.8668823,-2.094046,0.09407325,2.2272146,100
1776161557706,2143970,-10.349038,-2.5459447,2.4597228,-1.8399261,-0.07941248,2.2675319,100
1776161557745,2144436,-12.207602,-3.1471038,2.0980692,-3.2217033,-0.07941248,2.2174408,100
1776161557786,2144841,-12.636316,-2.253748,2.6130064,-3.5527923,-0.34208453,1.7739527,100
1776161557825,2145009,-13.829055,-3.2716467,2.1435752,-2.792876,-0.45204028,1.319469,100
1776161557865,2144900,-12.186046,-4.1051264,1.6813295,-1.5625933,-0.45814893,0.593761,100
1776161557907,2144668,-8.964695,-4.1051264,1.5304409,-0.2602286,-0.23457226,0.13561209,100
1776161557946,2144316,-7.9012904,-3.753053,0.7975537,0.73792523,-0.2406809,-0.081855945,100
1776161557986,2144402,-8.351561,-4.1961384,1.2669847,1.1887437,-0.22479841,-0.50579643,100
1776161558027,2144300,-9.19941,-3.8081393,1.3412315,1.1386528,-0.103847094,-0.9627236,100
1776161558065,2143265,-9.096423,-2.4573276,1.2118984,0.9663888,0.019547688,-1.2889256,100
1776161558105,2142088,-8.406648,-1.9902917,1.2118984,1.0519099,0.13561209,-1.3048081,100
1776161558145,2140999,-8.265339,-2.3543403,1.2286638,1.4660766,0.16982053,-1.110553,101
1776161558184,2139946,-8.7299795,-2.8237712,1.2478243,1.8619173,0.30665436,-0.8552113,101
1776161558227,2139466,-8.53119,-2.9147835,0.9963434,2.2382102,0.40439278,-0.70371675,101
1776161558267,2139108,-8.387486,-2.7638948,0.90533125,2.5350907,0.40439278,-0.6389651,101
1776161558306,2138759,-8.5551405,-2.6656976,1.0753802,2.6584857,0.30176744,-0.5815437,101
1776161558344,2138259,-10.298741,-2.816586,1.405898,2.3506095,0.1685988,-0.5681047,101
1776161558389,2137799,-11.802837,-2.5028336,1.7795267,1.7128662,0.14172074,-0.7305948,101
1776161558426,2137786,-12.739304,-2.1555505,2.347155,1.2412782,-0.0036651916,-0.9761627,101
1776161558465,2138054,-13.819474,-1.8801191,3.0560918,1.3402383,-0.07086037,-1.5503759,101
1776161558505,2138280,-11.608837,-1.4226633,3.3602638,1.5234979,-0.376293,-2.3591616,101
1776161558545,2138593,-7.6138835,-0.89096093,3.6644359,1.2596041,-0.5705481,-2.375044,101
1776161558588,2138149,-8.440178,-0.4095546,2.4118216,1.0262536,-0.6817256,-1.6578883,101
1776161558626,2137608,-9.38383,-0.9843681,2.0214274,0.30543262,-0.6780604,-1.0592403,101
1776161558665,2137751,-9.007807,-1.233454,2.3974512,-0.29810223,-0.56321776,-0.6047566,101
1776161558710,2138093,-8.696449,-1.238244,2.598636,-0.4373795,-0.30909783,-0.28955013,101
1776161558746,2138103,-7.618674,-1.0873555,2.4453523,-0.18203785,0.081855945,-0.02076942,101
1776161558787,2137496,-6.938478,-1.1855528,2.1004643,-0.44715336,0.3848451,0.36774087,101
1776161558825,2136886,-7.0534406,-1.1855528,2.3950562,-0.86009824,0.57910025,0.86742866,101
1776161558865,2136745,-7.371983,-1.2166885,2.7112036,-1.1191051,0.6805039,1.3267993,101
1776161558906,2136829,-7.371983,-1.3340462,2.807006,-1.3170254,0.6365216,1.6603317,101
1776161558947,2137085,-7.8653646,-1.5088854,3.0034006,-1.6285667,0.5448918,2.0146337,101
1776161558985,2137746,-8.998226,-1.5040953,2.9171784,-2.204002,0.42394048,2.2748623,101
1776161559026,2138732,-10.8999,-1.9376005,2.5722904,-2.7476718,0.2724459,2.0500638,101
1776161559066,2139907,-12.308194,-2.050168,1.9016746,-2.4959953,-0.015882496,1.7470746,101
1776161559105,2140624,-13.917671,-2.5698953,1.5783421,-2.83808,-0.2932153,1.536937,101
1776161559145,2140410,-14.631398,-2.7447343,1.1568122,-1.9523253,-0.204029,0.89552844,101
1776161559185,2139653,-10.19815,-4.0620155,0.41913483,-1.5577064,-0.04153884,0.53023106,101
1776161559225,2138493,-7.843809,-2.3351798,0.10777753,-1.0225884,-0.095294975,0.5216789,101
1776161559265,2137633,-9.266473,-3.1447089,0.383209,-0.21624629,-0.21991149,0.5717699,101
1776161559305,2137614,-9.187435,-3.9877687,0.5915789,0.4813618,-0.14782938,0.22235495,101
1776161559345,2137208,-9.192225,-3.6021645,0.36883867,0.52412236,-0.029321533,-0.21380283,101
1776161559384,2136886,-8.806622,-2.4429574,1.027479,0.45814893,0.02076942,-0.5314528,101
1776161559425,2136402,-8.648548,-2.1483655,1.1184913,0.38606682,0.03176499,-0.6805039,101
1776161559466,2135930,-8.840153,-2.263328,1.0705901,0.45448375,-0.035430185,-0.66706485,101
1776161559507,2135919,-8.9958315,-2.4645128,1.1975281,0.5888741,-0.11362094,-0.6377433,101
1776161559547,2135963,-8.844942,-2.438167,1.1472319,0.70249504,-0.12705997,-0.6084218,101
1776161559585,2135979,-8.5551405,-2.220217,1.1304665,0.90408057,-0.16371189,-0.516792,101
1776161559625,2135298,-8.476104,-2.342365,1.5208607,0.8210029,-0.14660765,-0.376293,101
1776161559665,2134246,-9.1706705,-2.1914763,1.6477987,0.8539896,-0.034208454,-0.13072516,101
1776161559705,2133344,-10.085582,-2.4261918,1.7220454,1.1191051,0.021991149,0.07819075,101
1776161559745,2132959,-11.117851,-2.8860426,2.2896738,1.3658947,0.118507855,0.20280726,101
1776161559785,2132588,-12.233947,-3.0489066,2.4429574,1.5491543,0.12583824,0.052534413,101
1776161559826,2132273,-12.758464,-3.3770292,2.98424,2.0879374,-0.03176499,-0.82711154,101
1776161559865,2132137,-8.636573,-3.1710544,2.7183888,2.8405235,-0.017104227,-1.3023647,101
1776161559906,2132165,-6.1289487,-1.872934,1.3819474,3.2876768,-0.15271631,-1.1447614,101
1776161559946,2132961,-9.4580765,-2.730364,1.1639973,2.8283062,-0.33108896,-0.8405506,101
1776161559985,2134218,-10.84721,-2.4549327,1.5160706,1.8716911,-0.3494149,-0.75747293,101
1776161560026,2134697,-10.492742,-2.1818962,1.535231,1.5283848,-0.23335053,-0.8381071,101
1776161560067,2134326,-8.993436,-2.0357978,1.2597996,1.8936822,0.029321533,-0.79534656,101
1776161560105,2133633,-8.52161,-2.466908,0.6897762,2.552195,0.2602286,-0.625526,101
1776161560145,2132836,-8.818597,-3.0824373,0.45745572,2.9064968,0.4654793,-0.44837508,101
1776161560184,2131602,-8.866498,-3.1015978,0.41673976,2.9480357,0.63041294,-0.42149702,101
1776161560226,2130348,-8.430597,-2.77587,0.37362877,3.0384438,0.7012733,-0.52656585,101
1776161560266,2129222,-8.53598,-2.9171784,0.5149371,3.2485814,0.6951646,-0.6462954,101
1776161560305,2128429,-9.426941,-3.1255484,0.59397393,3.395189,0.625526,-0.82833326,101
1776161560345,2128258,-10.25084,-3.4225352,0.61073935,3.3206635,0.59986967,-1.1301007,101
1776161560385,2128384,-10.729852,-3.1063879,0.53170246,3.4489453,0.46181414,-1.4611896,101
1776161560426,2128506,-10.84242,-2.941129,0.86701035,4.159992,0.19547687,-1.5699236,101
1776161560468,2128414,-10.23647,-3.0153759,0.7712081,4.768414,-0.14782938,-1.2351695,101
1776161560506,2128203,-11.469924,-3.5087574,0.48380136,4.4312167,-0.4605924,-0.9578367,101
1776161560547,2128271,-11.764516,-3.1279433,0.17723416,2.9126055,-0.6389651,-0.9932669,101
1776161560585,2128376,-10.631655,-1.8896993,0.25387597,1.5552629,-0.6805039,-1.110553,101
1776161560626,2128186,-9.898767,-1.6070827,0.3975793,1.1044444,-0.61086524,-1.1142182,101
1776161560666,2127779,-9.613755,-2.4525375,0.19878966,1.3610078,-0.44959682,-1.0225884,101
1776161560706,2126836,-9.556274,-3.2668567,-0.16765393,1.8301523,-0.24556783,-1.0103711,101
1776161560747,2125757,-9.565854,-3.6285102,-0.34009796,1.7654005,-0.036651913,-1.1276573,101
1776161560786,2124575,-10.040075,-3.0584867,-0.45027056,1.4330899,0.14782938,-1.4416419,101
1776161560827,2123147,-10.253236,-2.7950306,-0.0383209,1.2620476,0.36774087,-1.772731,101
1776161560865,2121802,-10.140668,-2.4429574,0.16046876,1.2388347,0.6047566,-2.0378466,101
1776161560906,2121006,-10.052051,-2.392661,0.38560405,1.3084733,0.8503244,-2.1551325,101
1776161560945,2120726,-9.965829,-2.2010567,0.6801959,1.4697418,1.033584,-2.157576,101
1776161560985,2120405,-9.668841,-2.1196246,1.3005155,1.8032742,1.1239921,-2.057394,101
1776161561027,2120118,-9.494002,-2.0429828,1.8250328,1.9608774,1.1264355,-1.8777997,101
1776161561068,2120010,-9.759854,-1.9687362,2.6130064,1.9107865,1.001819,-1.677436,101
1776161561105,2120502,-9.817335,-1.6238481,3.4153502,1.4966198,0.6047566,-1.4013249,101
1776161561145,2121641,-10.428075,-1.149627,4.2368546,0.57787853,0.4092797,-0.90285885,101
1776161561186,2123075,-9.927508,-0.469431,4.720656,-0.58276546,0.39095375,-0.13316862,101
1776161561227,2124884,-10.104742,-0.12933303,5.151766,-1.5283848,0.17104226,0.5693264,101
1776161561265,2126191,-9.747879,-0.6251097,6.1481094,-1.142318,-0.3848451,0.8552113,101
1776161561306,2127543,-8.612622,-1.8034773,5.2523584,-0.5131268,-0.9285152,1.0629056,101
1776161561346,2128408,-7.8629694,-1.8489834,4.0404596,-0.96761054,-1.1398746,1.4257594,101
1776161561385,2130054,-8.152771,-1.0705901,2.9315488,-1.8668042,-1.2498302,1.7617353,101
1776161561426,2132116,-9.525139,-1.3508117,2.727969,-2.6364944,-1.1410962,1.749518,101
1776161561466,2133915,-10.001755,-2.002267,2.3567352,-2.6719246,-0.9126327,1.53205,101
1776161561506,2134731,-9.510768,-2.6704876,2.2034516,-1.8826867,-0.6560693,1.396438,101
1776161561547,2134761,-8.727585,-3.075252,2.090884,-1.0836749,-0.3555236,1.4391985,101
1776161561586,2134510,-8.519215,-2.8477218,1.916045,-0.34330627,0.037873644,1.4672983,101
1776161561625,2133903,-8.397067,-3.2309308,1.2406391,0.062308256,0.34330627,1.4391985,101
1776161561665,2133214,-8.330006,-3.2213507,1.449009,0.2846632,0.5888741,1.4001031,101
1776161561707,2133140,-8.564721,-3.1399186,1.7699466,0.44104472,0.7892379,1.2657127,101
1776161561748,2133669,-8.480894,-3.329128,2.0286126,0.7623598,0.9602802,1.0580186,101
1776161561786,2133850,-8.655733,-3.6812015,2.2824886,0.8210029,0.97249746,0.75991637,101
1776161561827,2133473,-8.907214,-3.6692262,3.1614742,0.73792523,0.8417723,0.3115413,101
1776161561866,2133131,-8.768301,-4.052435,3.662041,0.17104226,0.59742624,-0.23701571,101
1776161561905,2132952,-10.114323,-4.100336,4.145842,1.1911873,0.39584067,-0.7696902,101
1776161561945,2133187,-11.390887,-5.005667,3.278832,2.605951,0.1282817,-1.4330899,101
1776161561987,2133793,-12.152515,-4.737421,2.9075983,2.8429668,-0.07574729,-1.7996091,101
1776161562026,2134389,-11.539381,-3.2620666,2.6800678,2.7134633,-0.36163223,-1.9572122,101
1776161562067,2134472,-9.5419035,-2.213032,2.392661,2.4825563,-0.59131753,-2.0182989,101
1776161562107,2133891,-9.017386,-1.7723416,1.5759469,2.3835962,-0.8173377,-1.5503759,101
1776161562146,2132013,-10.952592,-2.4908586,0.8694054,1.9413297,-0.98471475,-1.4391985,101
1776161562185,2130023,-11.2423935,-2.9028082,0.25866607,1.1154399,-1.070236,-1.3988814,101
1776161562228,2129078,-10.45921,-1.1304665,0.34967822,-0.8491027,-0.8381071,-1.6126842,101
1776161562267,2128298,-9.563459,-1.2454293,0.38799912,-0.52534413,-0.56199604,-1.6627752,101
1776161562308,2126946,-9.153905,-2.3854759,0.26345617,0.40194935,-0.24190263,-1.6102408,101
1776161562346,2126219,-8.907214,-2.469303,0.37841886,0.79534656,-0.081855945,-1.5088371,101
1776161562386,2125098,-8.7299795,-2.2848835,0.77599823,0.82833326,0.37384954,-1.1044444,101
1776161562426,2124098,-8.255758,-1.5400212,1.7028849,0.25289822,0.6743952,-0.51923543,101
1776161562466,2123274,-7.388748,-1.3699721,2.512414,0.112399206,0.752586,-0.21013765,101
1776161562507,2122729,-7.5971184,-1.5112804,3.1854248,-0.28344148,0.5131268,0.81000733,101
1776161562547,2122999,-8.718004,-1.4969101,3.8296947,-1.1191051,0.32742378,1.7214183,101
1776161562588,2124856,-10.380174,-1.3915277,3.8225098,-2.3493876,0.19058995,2.824641,101
1776161562626,2126801,-13.036291,-1.2047132,3.6428804,-3.5381315,-0.06841691,3.3353243,101
1776161562665,2128071,-13.069821,-1.8968844,4.5937176,-3.7922513,-0.49480084,3.0616567,101
1776161562708,2128821,-9.300003,-3.0920177,4.5290513,-1.4844025,-1.110553,2.0329595,101
1776161562745,2129137,-7.9515867,-2.8453267,2.1771061,-1.174083,-1.1081096,1.9645426,101
1776161562786,2130333,-10.483161,-2.900413,0.95323235,-1.5809193,-0.65118235,1.3365731,101
1776161562827,2131724,-10.514297,-3.3482885,0.6562454,-1.6676621,-0.5216789,1.1777482,101
1776161562866,2132338,-9.685607,-3.6788063,1.1759726,-1.1557571,-0.24190263,0.77946407,101
1776161562909,2131985,-7.894105,-3.6333003,1.4825398,-0.4886922,0.032986723,0.6609562,101
1776161562945,2129906,-7.249835,-3.2189555,0.96520764,-0.23945917,0.1881465,0.63529986,101
1776161562986,2127157,-7.546822,-3.3818192,0.8741955,0.039095376,0.4886922,0.5216789,101
1776161563027,2125145,-7.800698,-3.4895968,1.3220711,0.06352998,0.70005155,0.2846632,101
1776161563066,2124280,-7.589933,-3.2979925,2.1411803,0.1563815,0.8564331,-0.029321533,101
1776161563105,2124038,-7.9204507,-3.3842144,2.6968334,0.44348818,0.94806284,-0.23090707,101
1776161563145,2124031,-9.678422,-3.8153245,3.753053,1.2742649,0.72692966,-0.45570546,100
1776161563187,2124287,-11.465134,-4.785322,5.0391984,1.5296066,0.44715336,-1.0067059,100
1776161563226,2124816,-11.831577,-3.242906,5.3170247,1.319469,0.21380283,-1.5063937,100
1776161563266,2125485,-13.488956,-2.8884377,5.8223815,3.530801,-0.38728857,-1.251052,100
1776161563316,2126227,-12.296219,-2.55792,4.5793476,1.4159856,-1.102001,-1.2742649,100
1776161563345,2127012,-8.368326,1.1616023,3.4416957,0.4569272,-1.1264355,-1.4795157,100
1776161563385,2127765,-9.237732,-1.2909353,2.5722904,0.3640757,-1.0922271,-0.9859365,100
1776161563429,2128578,-10.23647,-1.9711312,2.5004387,0.84421575,-1.2754866,-0.9468411,100
